,instrument,avg_score,pos_ratio,real_label,error,abs_error,datetime,n1close,n2high
33,SH600019,0.0781713448087799,1.0,0.0028830767,0.07528826814099425,0.07528826814099425,2026-03-11,2.2419014,2.2706416
34,SZ000725,0.0772155379228584,1.0,-0.013755858,0.09097139586734693,0.09097139586734693,2026-03-11,0.25113785,0.2527496
35,SH601318,0.0769844492760822,1.0,-0.0064764023,0.08346085155879704,0.08346085155879704,2026-03-11,0.27611324,0.27733302
36,SH600161,0.0764762570985314,1.0,-0.0043277144,0.08080397154173818,0.08080397154173818,2026-03-11,6.9172206,6.947519
37,SH601916,0.0756390652743199,1.0,0.002336502,0.07330256319912459,0.07330256319912459,2026-03-11,0.24000278,0.24267372
38,SH600918,0.0753147640738756,1.0,-0.0015479922,0.07686275630333728,0.07686275630333728,2026-03-11,0.16769738,0.16878825
39,SH601825,0.0749418245814783,1.0,0.019197226,0.05574459901079959,0.05574459901079959,2026-03-11,0.13276632,0.13617267
40,SH601169,0.073698238285633,1.0,0.0018517971,0.07184644118175117,0.07184644118175117,2026-03-11,0.25861928,0.26146495
41,SH600900,0.0721733004087188,1.0,-0.0028774142,0.07505071463525079,0.07505071463525079,2026-03-11,10.349653,10.39924
42,SH601319,0.0715866523385691,1.0,-0.010805428,0.0823920803666758,0.0823920803666758,2026-03-11,0.523277,0.5248182
43,SZ002252,0.0715229613324973,1.0,-0.004759133,0.07628209419458837,0.07628209419458837,2026-03-11,9.022141,9.05157
44,SH600926,0.0698850280033587,1.0,0.009412885,0.060472143291139466,0.060472143291139466,2026-03-11,0.27279142,0.27680364
45,SH600196,0.0681608222817771,1.0,-0.00778383,0.07594465244764013,0.07594465244764013,2026-03-11,7.294743,7.3199906
46,SZ000895,0.0662439043596763,1.0,0.005394578,0.06084932637963479,0.06084932637963479,2026-03-11,64.3511,65.27703
47,SH601607,0.0649302640935161,1.0,0.00344944,0.06148082409107469,0.06148082409107469,2026-03-11,1.1172596,1.1243186
48,SZ002311,0.064274391068555,1.0,0.00019443035,0.06407996071729767,0.06407996071729767,2026-03-11,2.0687475,2.0981126
49,SH601788,0.0631066356741208,1.0,-0.0033191442,0.0664257799230832,0.0664257799230832,2026-03-11,0.03661622,0.036825612
50,SH601998,0.0610885835872226,1.0,0.013140559,0.04794802439075043,0.04794802439075043,2026-03-11,0.24181888,0.24621521
51,SH601456,0.0605690892343889,1.0,-0.004069209,0.06463829833320481,0.06463829833320481,2026-03-11,0.27242956,0.27337748
52,SH601838,0.056363559775157,1.0,-0.0028688312,0.05923239093284133,0.05923239093284133,2026-03-11,0.34134397,0.34514105
53,SH601878,0.0554970335762575,1.0,-0.0052447915,0.06074182508397845,0.06074182508397845,2026-03-11,0.085540265,0.08596887
54,SH600018,0.054330661942231,1.0,-0.0056753755,0.060006037403809366,0.060006037403809366,2026-03-11,1.037136,1.0412906
55,SH601238,0.0513822080500287,1.0,0.0014094114,0.049972796619669815,0.049972796619669815,2026-03-11,0.30266806,0.30544725
56,SH601229,0.0450809587304504,1.0,0.012278318,0.03280264032529903,0.03280264032529903,2026-03-11,0.21037918,0.21468219
57,SZ000983,0.0427702299110429,1.0,-0.0026875734,0.045457803343965264,0.045457803343965264,2026-03-11,8.664357,8.8381605
58,SH600061,0.0417384874028526,1.0,-0.0041401386,0.045878626028951236,0.045878626028951236,2026-03-11,5.619592,5.657386
59,SZ000999,0.0372171453139229,1.0,-0.012183487,0.04940063272923662,0.04940063272923662,2026-03-11,0.6888233,0.69400346
60,SH600905,0.0355183478302812,1.0,-0.012631655,0.04815000256966108,0.04815000256966108,2026-03-11,0.34436116,0.34717616
61,SZ000858,0.0337685256338127,1.0,0.006649852,0.027118673834801467,0.027118673834801467,2026-03-11,19.575472,19.841562
62,SH601881,0.0333644022473595,1.0,-0.0035927892,0.03695719142048572,0.03695719142048572,2026-03-11,0.20567615,0.20813923
63,SH600660,0.0329905661837892,1.0,-0.0065097213,0.039500287462933485,0.039500287462933485,2026-03-11,213.30447,214.72937
64,SH600999,0.0314785970129547,1.0,-0.009298444,0.040777040807205185,0.040777040807205185,2026-03-11,0.06912587,0.06921172
65,SH601009,0.0314200740867395,1.0,0.0008832216,0.03053685246045776,0.03053685246045776,2026-03-11,1.5678158,1.5902349
66,SH603288,0.0311915354667196,1.0,0.020820498,0.0103710370002279,0.0103710370002279,2026-03-11,0.6475762,0.6699942
67,SH601988,0.0279649597068245,1.0,0.0036022663,0.02436269339517899,0.02436269339517899,2026-03-11,2.4976192,2.5202613
68,SZ300760,0.0275080436364337,1.0,0.0022175312,0.025290512432210067,0.025290512432210067,2026-03-11,0.044747837,0.045009088
69,SZ002074,0.027092777858688,1.0,-0.006419599,0.0335123769149319,0.0335123769149319,2026-03-11,3.7134154,3.762907
70,SH600958,0.0238995233551203,1.0,-0.004088342,0.02798786554490912,0.02798786554490912,2026-03-11,0.073196866,0.073718704
71,SH600919,0.0234234482287436,1.0,0.008412719,0.015010729455855416,0.015010729455855416,2026-03-11,0.36573794,0.37120536
72,SZ300782,0.0209755656518075,1.0,-0.028457344,0.04943290923014612,0.04943290923014612,2026-03-11,0.8772683,0.8885923
73,SH601901,0.0197146577834076,1.0,0.0012594461,0.018455211639303595,0.018455211639303595,2026-03-11,0.2716647,0.27418417
74,SZ300124,0.0176779089514299,1.0,0.022902012,-0.005224102919907991,0.005224102919907991,2026-03-11,5.22672,5.3464007
75,SZ001391,0.0171017326893878,1.0,0.0,0.0171017326893878,0.0171017326893878,2026-03-11,0.067064844,0.06741782
76,SH600085,0.0140631385272835,1.0,-0.0040017366,0.018064875168213673,0.018064875168213673,2026-03-11,7.416936,7.4389696
77,SH601006,0.0128381612960207,1.0,-0.012587428,0.025425589388977245,0.025425589388977245,2026-03-11,1.2404996,1.2436782
78,SH600027,0.0110540912366263,1.0,-0.016129017,0.027183108112847004,0.027183108112847004,2026-03-11,1.3973109,1.406508
79,SZ003816,0.0109492679820782,1.0,-0.009784758,0.020734026073051103,0.020734026073051103,2026-03-11,0.46257144,0.46303925
80,SZ300498,0.007927484797104,1.0,-0.0063224435,0.01424992828236401,0.01424992828236401,2026-03-11,0.026854403,0.027096584
81,SH600160,0.0069111925742229,1.0,-0.023455083,0.030366275944431642,0.030366275944431642,2026-03-11,29.317987,29.650736
82,SZ301236,0.0055218335760202,1.0,-0.031264424,0.036786257900055845,0.036786257900055845,2026-03-11,0.06754313,0.06713241
83,SH600023,0.0053589071680438,1.0,-0.014159262,0.01951816934837217,0.01951816934837217,2026-03-11,0.2866042,0.28812596
84,SH600104,0.0046122645925316,1.0,0.01600051,-0.011388244669553361,0.011388244669553361,2026-03-11,8.909687,9.095812
85,SH600031,0.0040214610786415,1.0,-0.010226965,0.014248426029203023,0.014248426029203023,2026-03-11,136.41716,137.55894
86,SZ300750,0.0038463612330191,1.0,0.0037939548,5.240638377593601e-05,5.240638377593601e-05,2026-03-11,1.1118783,1.1357491
87,SH601186,0.0031062233706494,1.0,0.0128088,-0.009702576373002944,0.009702576373002944,2026-03-11,0.11899156,0.12171699
88,SZ300896,0.0026735144919841,1.0,0.0031040907,-0.00043057619862869314,0.00043057619862869314,2026-03-11,0.008670834,0.008783424
89,SH601136,0.0015362364373161,1.0,-0.0072182417,0.008754478128905455,0.008754478128905455,2026-03-11,0.17813946,0.17820434
90,SH600011,0.0009403383396006,1.0,-0.0038378239,0.004778162207398452,0.004778162207398452,2026-03-11,1.1855198,1.2034991
91,SZ000977,3.1820687165977884e-05,1.0,-0.023852348,0.023884169014802697,0.023884169014802697,2026-03-11,3.1813092,3.1918786
