,instrument,avg_score,pos_ratio,real_label,error,abs_error,datetime,n1close,n2high
48,SH600887,0.0795989875087685,1.0,0.010209441,0.06938954632377094,0.06938954632377094,2026-03-10,75.69754,76.613335
49,SH601169,0.0794258603143781,1.0,0.00746274,0.07196312036992009,0.07196312036992009,2026-03-10,0.2566756,0.2590912
50,SH603799,0.0758492626177929,1.0,-0.0074703693,0.08331963195678216,0.08331963195678216,2026-03-10,9.434352,9.52368
51,SH688187,0.0746350447523445,1.0,-0.026899993,0.10153503817199172,0.10153503817199172,2026-03-10,0.020027744,0.020148294
52,SH601328,0.0739404702513028,1.0,0.0016251802,0.072315290006857,0.072315290006857,2026-03-10,0.27415618,0.27625903
53,SH603993,0.0720248719287935,1.0,-0.038165092,0.11018996439705522,0.11018996439705522,2026-03-10,3.14337,3.1273377
54,SZ000651,0.0700655890694697,1.0,0.0021162033,0.06794938576136424,0.06794938576136424,2026-03-10,470.11975,471.61203
55,SH603986,0.0678726320275708,1.0,-0.023974061,0.09184669303983886,0.09184669303983886,2026-03-10,8.00694,8.072388
56,SZ002142,0.0663971564643463,1.0,0.010023475,0.056373681771047957,0.056373681771047957,2026-03-10,0.38683674,0.39198393
57,SH601816,0.0658618431838653,1.0,0.0018247366,0.06403710658871149,0.06403710658871149,2026-03-10,0.12897931,0.13046527
58,SH600160,0.0644311248595696,1.0,-0.024846971,0.08927809589457326,0.08927809589457326,2026-03-10,30.065226,30.29402
59,SH601838,0.0620813081637197,1.0,-0.0044879913,0.06656929949672752,0.06656929949672752,2026-03-10,0.34283406,0.34313008
60,SH601916,0.0607623945200105,1.0,0.009433985,0.05132840976354077,0.05132840976354077,2026-03-10,0.23784691,0.24077947
61,SH600674,0.0599561517337414,1.0,0.019450545,0.04050560642276728,0.04050560642276728,2026-03-10,71.180435,72.74374
62,SH601229,0.0592799751668045,1.0,0.0030103922,0.05626958297777862,0.05626958297777862,2026-03-10,0.20976366,0.21210536
63,SH600346,0.0568375720409268,1.0,0.021795034,0.035042537632357464,0.035042537632357464,2026-03-10,8.005268,8.401511
64,SH600377,0.0540766445947095,1.0,0.01894021,0.03513643425230227,0.03513643425230227,2026-03-10,2.9283273,2.9936502
65,SH600600,0.0537455454043657,1.0,0.001959443,0.05178610231201951,0.05178610231201951,2026-03-10,2.7324526,2.741862
66,SH600018,0.0523380971347581,1.0,0.011481047,0.04085705045812236,0.04085705045812236,2026-03-10,1.0255353,1.0391266
67,SH600233,0.052226111540154,1.0,-0.009550691,0.06177680219109394,0.06177680219109394,2026-03-10,1.7785025,1.7910038
68,SZ000063,0.0516910015763629,1.0,0.0,0.0516910015763629,0.0516910015763629,2026-03-10,6.6517267,6.8273387
69,SH601288,0.0510686966998247,1.0,0.0013450384,0.04972365828582324,0.04972365828582324,2026-03-10,4.574892,4.5940948
70,SZ002352,0.0493676903545111,1.0,0.0004976988,0.04886999157063659,0.04886999157063659,2026-03-10,0.5100462,0.5115105
71,SH600362,0.0476268261102423,1.0,-0.010196507,0.0578233330873236,0.0578233330873236,2026-03-10,8.176401,8.249857
72,SZ000876,0.0470398440564225,1.0,0.0033917427,0.043648101350123675,0.043648101350123675,2026-03-10,11.301265,11.365244
73,SH600196,0.0468266776191856,1.0,-0.008471489,0.05529816657182232,0.05529816657182232,2026-03-10,7.357069,7.365566
74,SZ300832,0.04188472364862,1.0,-0.010310173,0.052194896683287965,0.052194896683287965,2026-03-10,0.112290956,0.112750195
75,SH601021,0.040324685576281,1.0,-0.0069478154,0.04727250099452441,0.04727250099452441,2026-03-10,0.3222784,0.3228266
76,SH600741,0.036069368427036,1.0,-0.003683865,0.03975323349737902,0.03975323349737902,2026-03-10,24.415762,24.46706
77,SZ000963,0.035717082574599,1.0,-0.011027992,0.046745074346296996,0.046745074346296996,2026-03-10,15.127589,15.170308
78,SZ002916,0.0347853866589527,1.0,-0.026917577,0.061702963448808656,0.061702963448808656,2026-03-10,1.8696557,1.8941756
79,SH601818,0.034538923209943,1.0,0.011730194,0.022808729118146125,0.022808729118146125,2026-03-10,1.0553844,1.0705181
80,SZ300408,0.033686121227661,1.0,-0.03183973,0.06552584958306872,0.06552584958306872,2026-03-10,0.637634,0.6351259
81,SZ300014,0.0335244631921779,1.0,0.016482353,0.017042109981728684,0.017042109981728684,2026-03-10,12.257053,12.475362
82,SZ002422,0.0333472907274044,1.0,-0.012021661,0.04536895153215294,0.04536895153215294,2026-03-10,0.2163085,0.21624713
83,SH601985,0.0323444273444602,1.0,0.01077199,0.021572437522072503,0.021572437522072503,2026-03-10,0.5751783,0.5837596
84,SZ301269,0.0322775139475131,1.0,-0.011206806,0.04348431965353727,0.04348431965353727,2026-03-10,0.017202059,0.017330905
85,SH603288,0.0312201405219634,1.0,-0.009896159,0.0411162996940215,0.0411162996940215,2026-03-10,0.65404904,0.6557977
86,SH601298,0.0300851123686385,1.0,0.0,0.0300851123686385,0.0300851123686385,2026-03-10,0.37460172,0.3786779
87,SH601360,0.0286626298174961,1.0,0.0041353703,0.0245272595629795,0.0245272595629795,2026-03-10,0.46679285,0.47437468
88,SZ002074,0.0275666110574804,1.0,0.0005071163,0.027059494739731377,0.027059494739731377,2026-03-10,3.7115567,3.717226
89,SH601988,0.0275036618316673,1.0,0.0021660328,0.025337629040529604,0.025337629040529604,2026-03-10,2.491474,2.5022705
90,SH601899,0.0274459757789639,1.0,-0.013200164,0.04064613962021146,0.04064613962021146,2026-03-10,0.9105946,0.9085607
91,SH600039,0.0273362490034587,1.0,-0.005031407,0.03236765588288375,0.03236765588288375,2026-03-10,25.093025,25.245247
92,SH600660,0.0268758963897317,1.0,0.002845168,0.024030728276023205,0.024030728276023205,2026-03-10,212.69954,214.01668
93,SZ000100,0.0266171450867812,1.0,0.0016322136,0.0249849314942519,0.0249849314942519,2026-03-10,1.2016767,1.2178996
94,SZ300896,0.0264884298081114,1.0,-0.014046609,0.040535039209814286,0.040535039209814286,2026-03-10,0.008794254,0.008849564
95,SH601668,0.0260200462116705,1.0,0.001642108,0.024377938248108487,0.024377938248108487,2026-03-10,0.67818916,0.6804157
96,SH688008,0.0251037401789341,1.0,-0.0130198,0.03812354036509133,0.03812354036509133,2026-03-10,0.028344885,0.028588835
97,SZ300750,0.0248520464156533,1.0,-0.0032824874,0.028134533808078836,0.028134533808078836,2026-03-10,1.115547,1.1270595
98,SZ002714,0.0245679149162109,1.0,0.02596271,-0.0013947954643433007,0.0013947954643433007,2026-03-10,16.18311,16.632874
99,SH600795,0.0242247996539591,1.0,0.021447778,0.0027770219058511902,0.0027770219058511902,2026-03-10,40.323357,41.345623
100,SZ000333,0.0234162724423528,1.0,0.00013744831,0.023278824131500748,0.023278824131500748,2026-03-10,1.3798625,1.3863041
101,SZ000538,0.0230471736780506,1.0,-0.0070564747,0.030103648363719544,0.030103648363719544,2026-03-10,75.56463,75.697624
102,SH600010,0.0217415111219482,1.0,-0.0032180548,0.02495956589337154,0.02495956589337154,2026-03-10,5.097422,5.116289
103,SZ002459,0.0205989748466735,1.0,0.04425299,-0.023654016829657065,0.023654016829657065,2026-03-10,0.068624444,0.072871596
104,SZ000725,0.0194379530547654,1.0,0.006714225,0.012723728239396749,0.012723728239396749,2026-03-10,0.24949253,0.2539788
105,SH605117,0.0187064114468908,1.0,0.031165004,-0.012458592329659492,0.012458592329659492,2026-03-10,1.771506,1.8801776
106,SH601728,0.0185573864389451,1.0,0.0,0.0185573864389451,0.0185573864389451,2026-03-10,0.23595825,0.23635149
107,SH600372,0.017954405395638,1.0,-0.025432765,0.0433871708794942,0.0433871708794942,2026-03-10,0.76291287,0.7608235
108,SH601658,0.0160738873963843,1.0,0.005839467,0.01023442034773928,0.01023442034773928,2026-03-10,0.2964063,0.29810014
109,SH600276,0.0153778002830824,1.0,-0.009492755,0.024870555219300663,0.024870555219300663,2026-03-10,309.4176,310.58173
110,SH600104,0.0139737440711867,1.0,0.0077141523,0.006259591735066095,0.006259591735066095,2026-03-10,8.841338,8.922062
111,SH600085,0.0139693821028471,1.0,-0.0049637556,0.018933137710452082,0.018933137710452082,2026-03-10,7.4539366,7.4638004
112,SZ003816,0.0138813608736254,1.0,0.0019608736,0.0119204872698046,0.0119204872698046,2026-03-10,0.4618171,0.46468365
113,SZ002179,0.013364739086569,1.0,0.012596369,0.0007683702968961491,0.0007683702968961491,2026-03-10,4.056277,4.137809
114,SH601998,0.0131676966790108,1.0,0.009953618,0.0032140786293892182,0.0032140786293892182,2026-03-10,0.23933682,0.24247155
115,SH601390,0.0123531380551454,1.0,-0.0035460591,0.015899197186767716,0.015899197186767716,2026-03-10,0.18441193,0.18590212
116,SZ000001,0.0117506448771911,1.0,0.004592061,0.007158583834405456,0.007158583834405456,2026-03-10,1.2564821,1.2645605
117,SZ002600,0.0104985619365893,1.0,-0.026658595,0.03715715654489618,0.03715715654489618,2026-03-10,0.73008597,0.73058474
118,SH600760,0.0096289665967906,1.0,-0.01706618,0.02669514730281477,0.02669514730281477,2026-03-10,6.225848,6.236402
119,SH601012,0.0094489514196665,1.0,0.00798583,0.001463121112659664,0.001463121112659664,2026-03-10,18.745216,19.024654
120,SH601186,0.009080034033638,1.0,0.0055197477,0.003560286299568175,0.003560286299568175,2026-03-10,0.11832749,0.11899156
121,SH601766,0.0090226021705911,1.0,0.00746274,0.0015598622261330918,0.0015598622261330918,2026-03-10,1.1550148,1.1668372
122,SZ000983,0.0088905122821592,1.0,0.033205986,-0.024315473740790017,0.024315473740790017,2026-03-10,8.385805,8.722352
123,SZ000408,0.0088499558514455,1.0,-0.022084713,0.030934668833623235,0.030934668833623235,2026-03-10,10.7875595,10.888208
124,SH600845,0.0086843859334545,1.0,-0.0083373785,0.01702176443534659,0.01702176443534659,2026-03-10,38.20642,38.524494
125,SH601788,0.0086715746671354,1.0,-0.0018930435,0.010564618185201807,0.010564618185201807,2026-03-10,0.036687225,0.036797266
126,SH601127,0.0084079772102773,1.0,-0.016207635,0.024615612612956743,0.024615612612956743,2026-03-10,1.6019607,1.6017876
127,SZ002415,0.0074550326864694,1.0,0.0085299015,-0.0010748688180472017,0.0010748688180472017,2026-03-10,2.6747036,2.6983614
128,SH601939,0.0072733052335425,1.0,0.00531435,0.001958955105368672,0.001958955105368672,2026-03-10,0.77247345,0.7798291
129,SH688472,0.0070370073834262,1.0,0.028822064,-0.02178505701629304,0.02178505701629304,2026-03-10,0.09587826,0.099745594
130,SH688009,0.0069476521421637,1.0,-0.020725429,0.02767308120023865,0.02767308120023865,2026-03-10,0.06224269,0.061913032
131,SH600011,0.0063687511037297,1.0,0.022064209,-0.0156954578806453,0.0156954578806453,2026-03-10,1.1599101,1.1885289
132,SZ002736,0.0063271623443991,1.0,0.003119111,0.003208051283302909,0.003208051283302909,2026-03-10,0.29825848,0.3010956
133,SH600515,0.0054716067911645,1.0,-0.0069283843,0.01239999109521113,0.01239999109521113,2026-03-10,0.24843472,0.24874938
134,SZ002050,0.0047042129247968,1.0,0.011816859,-0.007112646320503493,0.007112646320503493,2026-03-10,162.65785,165.21997
135,SH603259,0.0036267747646812,1.0,-0.010532558,0.01415933272900615,0.01415933272900615,2026-03-10,0.6220738,0.6270518
136,SZ300418,0.0028992571926374,1.0,-0.014681578,0.01758083487513252,0.01758083487513252,2026-03-10,1.0327398,1.0448062
137,SZ002601,0.0002811008381418,1.0,-0.04588747,0.04616857108350313,0.04616857108350313,2026-03-10,0.27001554,0.27160385
