datetime,instrument,score,exp_name,rid,real_label,error,abs_error
2026-03-10,SZ002179,0.013364739086569008,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ002142,0.06639715646434634,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ002074,0.02756661105748043,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ002050,0.004704212924796871,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ002049,-0.0877380325298923,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ002028,0.1924565954730619,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ002027,-0.13984118539331983,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ002001,0.18344165908279808,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ001979,-0.06181114737275407,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ002352,0.04936769035451118,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ001391,-0.04998794630421142,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ002371,0.09093024085367664,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ002415,0.0074550326864694,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ002736,0.006327162344399185,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
