,datetime,instrument,score,exp_name,rid,real_label,error,abs_error
102,2026-03-16,SH600026,-0.11503684520721436,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
103,2026-03-16,SH600027,0.1202925592660904,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
104,2026-03-16,SH600028,-0.2179183065891266,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
105,2026-03-16,SH600029,0.0828709825873375,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
106,2026-03-16,SH600030,-0.04907619208097458,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
107,2026-03-16,SH600031,0.11693564057350159,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
108,2026-03-16,SH600036,0.1207314282655716,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
109,2026-03-16,SH600233,0.12172012031078339,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
110,2026-03-16,SH600276,0.14468884468078613,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
111,2026-03-16,SH600309,-0.0725264921784401,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
112,2026-03-16,SH600346,-0.19421517848968506,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
113,2026-03-16,SH600600,0.07322050631046295,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
114,2026-03-16,SH600660,0.018279332667589188,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
115,2026-03-16,SH600674,0.05409230291843414,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
116,2026-03-16,SH600690,0.056718870997428894,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
117,2026-03-16,SH600741,0.1386183500289917,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
118,2026-03-16,SH600760,0.06773653626441956,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
119,2026-03-16,SH600795,0.18592184782028198,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
120,2026-03-16,SH600803,-0.1602025330066681,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
